Path	Start	Prob_imm	isStart	IUPAC	MonoIDs	Monosaccs	Existing glycan
174	SBID10624	0.9906851649284363	False	Gal(b1-3)GlcAOPyr(b1-3)GlcNAc	[5, 238, 4]	['Gal', 'GlcAOPyr', 'GlcNAc']	Novel
174	SBID10624	0.9798310399055481	False	Gal(b1-3)GlcAOPyr(b1-3)GlcNAcOS	[26, 238, 4]	['Gal', 'GlcAOPyr', 'GlcNAcOS']	Novel
174	SBID10624	0.9905097484588623	False	Gal(b1-3)GlcAOPyr(b1-3)Gal	[4, 238, 4]	['Gal', 'GlcAOPyr', 'Gal']	Novel
174	SBID10624	0.9012839198112488	False	Gal(b1-3)GlcAOPyr(b1-3)GalNAc	[9, 238, 4]	['Gal', 'GlcAOPyr', 'GalNAc']	Novel
174	SBID10624	0.988658607006073	False	Gal(b1-3)GlcAOPyr(b1-3)XlufOMe	[321, 238, 4]	['Gal', 'GlcAOPyr', 'XlufOMe']	Novel
174	SBID10624	0.9963668584823608	False	GlcA(b1-3)GlcAOPyr(b1-3)XlufOMe	[321, 238, 14]	['GlcA', 'GlcAOPyr', 'XlufOMe']	Novel
174	SBID10624	0.9880319833755493	False	GalNAc(b1-3)GlcAOPyr(b1-3)XlufOMe	[321, 238, 9]	['GalNAc', 'GlcAOPyr', 'XlufOMe']	Novel
174	SBID10624	0.9984873533248901	False	Rha(b1-3)GlcAOPyr(b1-3)XlufOMe	[321, 238, 10]	['Rha', 'GlcAOPyr', 'XlufOMe']	Novel
175	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
175	SBID10624	0.9914552569389343	False	Gal(b1-3)GlcNAc(b1-3)Gal	[4, 5, 4]	['Gal', 'GlcNAc', 'Gal']	Unknown
175	SBID10624	0.9685331583023071	False	Gal(b1-3)GlcNAcOS(b1-3)Gal	[4, 26, 4]	['Gal', 'GlcNAcOS', 'Gal']	Novel
175	SBID10624	0.43490031361579895	False	Gal(b1-3)GlcNAcOS(b1-3)GalNAc	[9, 26, 4]	['Gal', 'GlcNAcOS', 'GalNAc']	Unknown
175	SBID10624	0.9436569213867188	False	Gal(b1-3)GlcNMeOCmOVac(b1-3)GalNAc	[9, 179, 4]	['Gal', 'GlcNMeOCmOVac', 'GalNAc']	Novel
175	SBID10624	0.9988657236099243	False	Gal(b1-3)GlcNMeOCmOVac(b1-3)GalOPyr	[70, 179, 4]	['Gal', 'GlcNMeOCmOVac', 'GalOPyr']	Novel
175	SBID10624	0.9992417097091675	False	Galf(b1-3)GlcNMeOCmOVac(b1-3)GalOPyr	[70, 179, 21]	['Galf', 'GlcNMeOCmOVac', 'GalOPyr']	Novel
175	SBID10624	0.9988788962364197	False	ManOAcA(b1-3)GlcNMeOCmOVac(b1-3)GalOPyr	[70, 179, 111]	['ManOAcA', 'GlcNMeOCmOVac', 'GalOPyr']	Novel
175	SBID10624	0.9996864795684814	False	QuiNAc(b1-3)GlcNMeOCmOVac(b1-3)GalOPyr	[70, 179, 23]	['QuiNAc', 'GlcNMeOCmOVac', 'GalOPyr']	Novel
175	SBID10624	0.9980998635292053	False	GalNAc(b1-3)GlcNMeOCmOVac(b1-3)GalOPyr	[70, 179, 9]	['GalNAc', 'GlcNMeOCmOVac', 'GalOPyr']	Novel
175	SBID10624	0.9993410706520081	False	GlcNAc(b1-3)GlcNMeOCmOVac(b1-3)GalOPyr	[70, 179, 5]	['GlcNAc', 'GlcNMeOCmOVac', 'GalOPyr']	Novel
176	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
176	SBID10624	0.9700635671615601	False	Glc(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 6]	['Glc', 'GlcNAc', 'GalNAc']	Novel
176	SBID10624	0.9995458722114563	False	Glc(b1-3)GlcNAc(b1-3)L-GulNAcA	[158, 5, 6]	['Glc', 'GlcNAc', 'L-GulNAcA']	Novel
176	SBID10624	0.9987164735794067	False	Glc(b1-3)GalOP(b1-3)L-GulNAcA	[158, 61, 6]	['Glc', 'GalOP', 'L-GulNAcA']	Novel
176	SBID10624	0.9845468401908875	False	QuiOMe(b1-3)GalOP(b1-3)L-GulNAcA	[158, 61, 237]	['QuiOMe', 'GalOP', 'L-GulNAcA']	Novel
176	SBID10624	0.7119406461715698	False	QuiOMe(b1-3)GalOP(b1-3)GalNAc	[9, 61, 237]	['QuiOMe', 'GalOP', 'GalNAc']	Novel
176	SBID10624	0.9650117754936218	False	QuiOMe(b1-3)GalOP(b1-3)GlcNAc	[5, 61, 237]	['QuiOMe', 'GalOP', 'GlcNAc']	Novel
176	SBID10624	0.9721492528915405	False	QuiOMe(b1-3)GalOP(b1-3)D-Ara	[83, 61, 237]	['QuiOMe', 'GalOP', 'D-Ara']	Novel
176	SBID10624	0.9991853833198547	False	QuiOMe(b1-3)ManNAcA(b1-3)D-Ara	[83, 49, 237]	['QuiOMe', 'ManNAcA', 'D-Ara']	Novel
176	SBID10624	0.9932283759117126	False	QuiOMe(b1-3)GlcNAcOP(b1-3)D-Ara	[83, 57, 237]	['QuiOMe', 'GlcNAcOP', 'D-Ara']	Novel
176	SBID10624	0.998100221157074	False	QuiOMe(b1-3)FucNAc(b1-3)D-Ara	[83, 40, 237]	['QuiOMe', 'FucNAc', 'D-Ara']	Novel
177	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
177	SBID10624	0.9962987303733826	False	Gal(b1-3)GlcNAc(b1-3)Thre-ol	[230, 5, 4]	['Gal', 'GlcNAc', 'Thre-ol']	Novel
177	SBID10624	0.992133617401123	False	Gal(b1-3)Gal(b1-3)Thre-ol	[230, 4, 4]	['Gal', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9903567433357239	False	GalNAc(b1-3)Gal(b1-3)Thre-ol	[230, 4, 9]	['GalNAc', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9972497820854187	False	GlcNAc(b1-3)Gal(b1-3)Thre-ol	[230, 4, 5]	['GlcNAc', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9919660091400146	False	GlcNAcOS(b1-3)Gal(b1-3)Thre-ol	[230, 4, 26]	['GlcNAcOS', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9972497820854187	False	GlcNAc(b1-3)Gal(b1-3)Thre-ol	[230, 4, 5]	['GlcNAc', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9992949962615967	False	Glc(b1-3)Gal(b1-3)Thre-ol	[230, 4, 6]	['Glc', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.992133617401123	False	Gal(b1-3)Gal(b1-3)Thre-ol	[230, 4, 4]	['Gal', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9903567433357239	False	GalNAc(b1-3)Gal(b1-3)Thre-ol	[230, 4, 9]	['GalNAc', 'Gal', 'Thre-ol']	Novel
177	SBID10624	0.9987757802009583	False	RibOP-ol(b1-3)Gal(b1-3)Thre-ol	[230, 4, 84]	['RibOP-ol', 'Gal', 'Thre-ol']	Novel
178	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
178	SBID10624	0.9270426630973816	False	L-4dThre-ol(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 385]	['L-4dThre-ol', 'GlcNAc', 'GalNAc']	Novel
178	SBID10624	0.992687463760376	False	L-4dThre-ol(b1-3)GlcNAc(b1-3)Glc	[6, 5, 385]	['L-4dThre-ol', 'GlcNAc', 'Glc']	Novel
178	SBID10624	0.9994499087333679	False	L-4dThre-ol(b1-3)ManNAcA(b1-3)Glc	[6, 49, 385]	['L-4dThre-ol', 'ManNAcA', 'Glc']	Novel
178	SBID10624	0.9995854496955872	False	L-4dThre-ol(b1-3)ManNAcA(b1-3)GlcOAc	[38, 49, 385]	['L-4dThre-ol', 'ManNAcA', 'GlcOAc']	Novel
178	SBID10624	0.999372661113739	False	L-4dThre-ol(b1-3)ManNAc(b1-3)GlcOAc	[38, 42, 385]	['L-4dThre-ol', 'ManNAc', 'GlcOAc']	Novel
178	SBID10624	0.999342143535614	False	L-4dThre-ol(b1-3)ManNAc(b1-3)NeuNGcOS	[312, 42, 385]	['L-4dThre-ol', 'ManNAc', 'NeuNGcOS']	Novel
178	SBID10624	0.9979252815246582	False	L-4dThre-ol(b1-3)GlcA(b1-3)NeuNGcOS	[312, 14, 385]	['L-4dThre-ol', 'GlcA', 'NeuNGcOS']	Novel
178	SBID10624	0.9765921235084534	False	L-4dThre-ol(b1-3)GalNAcOS(b1-3)NeuNGcOS	[312, 56, 385]	['L-4dThre-ol', 'GalNAcOS', 'NeuNGcOS']	Novel
178	SBID10624	0.996630847454071	False	L-4dThre-ol(b1-3)GlcNAc(b1-3)NeuNGcOS	[312, 5, 385]	['L-4dThre-ol', 'GlcNAc', 'NeuNGcOS']	Novel
178	SBID10624	0.9979252815246582	False	L-4dThre-ol(b1-3)GlcA(b1-3)NeuNGcOS	[312, 14, 385]	['L-4dThre-ol', 'GlcA', 'NeuNGcOS']	Novel
179	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
179	SBID10624	0.9927144646644592	False	Gal(b1-3)GlcNAc(b1-3)GlcNAc	[5, 5, 4]	['Gal', 'GlcNAc', 'GlcNAc']	Novel
179	SBID10624	0.9802534580230713	False	Gal(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 4]	['Gal', 'GlcNAc', 'GlcNAcOS']	Novel
179	SBID10624	0.956474781036377	False	Gal(b1-3)GlcNAcOS(b1-3)GlcNAcOS	[26, 26, 4]	['Gal', 'GlcNAcOS', 'GlcNAcOS']	Novel
179	SBID10624	0.9051739573478699	False	GalOS(b1-3)GlcNAcOS(b1-3)GlcNAcOS	[26, 26, 28]	['GalOS', 'GlcNAcOS', 'GlcNAcOS']	Novel
179	SBID10624	0.947586715221405	False	GalOS(b1-3)GlcNAcOS(b1-3)Gal	[4, 26, 28]	['GalOS', 'GlcNAcOS', 'Gal']	Novel
179	SBID10624	0.9489142894744873	False	D-6dAraHexOMe(b1-3)GlcNAcOS(b1-3)Gal	[4, 26, 103]	['D-6dAraHexOMe', 'GlcNAcOS', 'Gal']	Novel
179	SBID10624	0.9286920428276062	False	D-6dAraHexOMe(b1-3)Xyl(b1-3)Gal	[4, 15, 103]	['D-6dAraHexOMe', 'Xyl', 'Gal']	Novel
179	SBID10624	0.9946171641349792	False	D-6dAraHexOMe(b1-3)Ara(b1-3)Gal	[4, 32, 103]	['D-6dAraHexOMe', 'Ara', 'Gal']	Novel
179	SBID10624	0.9939925074577332	False	D-6dAraHexOMe(b1-3)Fuc(b1-3)Gal	[4, 8, 103]	['D-6dAraHexOMe', 'Fuc', 'Gal']	Novel
179	SBID10624	0.9920083284378052	False	D-6dAraHexOMe(b1-3)3,6-Anhydro-L-Gal(b1-3)Gal	[4, 107, 103]	['D-6dAraHexOMe', '3,6-Anhydro-L-Gal', 'Gal']	Novel
180	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
180	SBID10624	0.8792442083358765	False	KdoOPPEtn(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 41]	['KdoOPPEtn', 'GlcNAc', 'GalNAc']	Novel
180	SBID10624	0.9949797987937927	False	KdoOPPEtn(b1-3)GlcNAc(b1-3)RibOP-ol	[84, 5, 41]	['KdoOPPEtn', 'GlcNAc', 'RibOP-ol']	Novel
180	SBID10624	0.9765549302101135	False	KdoOPPEtn(b1-3)GlcNAcOS(b1-3)RibOP-ol	[84, 26, 41]	['KdoOPPEtn', 'GlcNAcOS', 'RibOP-ol']	Novel
180	SBID10624	0.9883096218109131	False	KdoOPPEtn(b1-3)GlcNAcOS(b1-3)GlcNAcOP	[57, 26, 41]	['KdoOPPEtn', 'GlcNAcOS', 'GlcNAcOP']	Novel
180	SBID10624	0.9979301691055298	False	KdoOPPEtn(b1-3)D-FucNAc(b1-3)GlcNAcOP	[57, 34, 41]	['KdoOPPEtn', 'D-FucNAc', 'GlcNAcOP']	Novel
180	SBID10624	0.9907410144805908	False	IdoOSA(b1-3)D-FucNAc(b1-3)GlcNAcOP	[57, 34, 51]	['IdoOSA', 'D-FucNAc', 'GlcNAcOP']	Novel
180	SBID10624	0.5683804154396057	False	IdoOSA(b1-3)Xyl(b1-3)GlcNAcOP	[57, 15, 51]	['IdoOSA', 'Xyl', 'GlcNAcOP']	Novel
180	SBID10624	0.9844310879707336	False	IdoOSA(b1-3)Gal(b1-3)GlcNAcOP	[57, 4, 51]	['IdoOSA', 'Gal', 'GlcNAcOP']	Novel
180	SBID10624	0.9896523356437683	False	IdoOSA(b1-3)Gal(b1-3)Gal	[4, 4, 51]	['IdoOSA', 'Gal', 'Gal']	Novel
180	SBID10624	0.9908739328384399	False	IdoOSA(b1-3)Gal(b1-3)GlcNAc	[5, 4, 51]	['IdoOSA', 'Gal', 'GlcNAc']	Novel
181	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
181	SBID10624	0.9404870271682739	False	RibOP-ol(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 84]	['RibOP-ol', 'GlcNAc', 'GalNAc']	Novel
181	SBID10624	0.9948585033416748	False	RibOP-ol(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 84]	['RibOP-ol', 'GlcNAc', 'GlcNAcOS']	Novel
181	SBID10624	0.9988136291503906	False	RibOP-ol(b1-3)GlcNAc(b1-3)GlcA	[14, 5, 84]	['RibOP-ol', 'GlcNAc', 'GlcA']	Novel
181	SBID10624	0.9995057582855225	False	RibOP-ol(b1-3)FucNAc(b1-3)GlcA	[14, 40, 84]	['RibOP-ol', 'FucNAc', 'GlcA']	Novel
181	SBID10624	0.998687207698822	False	RibOP-ol(b1-3)AraOAc(b1-3)GlcA	[14, 371, 84]	['RibOP-ol', 'AraOAc', 'GlcA']	Novel
181	SBID10624	0.998694121837616	False	RibOP-ol(b1-3)AraOAc(b1-3)Gal	[4, 371, 84]	['RibOP-ol', 'AraOAc', 'Gal']	Novel
181	SBID10624	0.9967592358589172	False	3,6-Anhydro-L-Gal(b1-3)AraOAc(b1-3)Gal	[4, 371, 107]	['3,6-Anhydro-L-Gal', 'AraOAc', 'Gal']	Novel
181	SBID10624	0.9971199035644531	False	GalOPCho(b1-3)AraOAc(b1-3)Gal	[4, 371, 391]	['GalOPCho', 'AraOAc', 'Gal']	Novel
181	SBID10624	0.9926679730415344	False	GalOPCho(b1-3)AraOAc(b1-3)L-XylHex	[268, 371, 391]	['GalOPCho', 'AraOAc', 'L-XylHex']	Novel
181	SBID10624	0.997501790523529	False	Glc(b1-3)AraOAc(b1-3)L-XylHex	[268, 371, 6]	['Glc', 'AraOAc', 'L-XylHex']	Novel
182	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
182	SBID10624	0.9802534580230713	False	Gal(b1-3)GlcNAc(b1-3)GlcNAcOS	[26, 5, 4]	['Gal', 'GlcNAc', 'GlcNAcOS']	Novel
182	SBID10624	0.9931353330612183	False	Gal(b1-3)GlcNBut(b1-3)GlcNAcOS	[26, 294, 4]	['Gal', 'GlcNBut', 'GlcNAcOS']	Novel
182	SBID10624	0.7987861633300781	False	Gal(b1-3)GlcNBut(b1-3)GalNAc	[9, 294, 4]	['Gal', 'GlcNBut', 'GalNAc']	Novel
182	SBID10624	0.9965762495994568	False	Gal(b1-3)GlcNBut(b1-3)GlcNAc	[5, 294, 4]	['Gal', 'GlcNBut', 'GlcNAc']	Novel
182	SBID10624	0.7987861633300781	False	Gal(b1-3)GlcNBut(b1-3)GalNAc	[9, 294, 4]	['Gal', 'GlcNBut', 'GalNAc']	Novel
182	SBID10624	0.9965762495994568	False	Gal(b1-3)GlcNBut(b1-3)GlcNAc	[5, 294, 4]	['Gal', 'GlcNBut', 'GlcNAc']	Novel
182	SBID10624	0.9986928105354309	False	GlcNAc(b1-3)GlcNBut(b1-3)GlcNAc	[5, 294, 5]	['GlcNAc', 'GlcNBut', 'GlcNAc']	Novel
182	SBID10624	0.9974472522735596	False	GlcNAc(b1-3)GlcNBut(b1-3)GlcA	[14, 294, 5]	['GlcNAc', 'GlcNBut', 'GlcA']	Novel
182	SBID10624	0.9966907501220703	False	Fuc(b1-3)GlcNBut(b1-3)GlcA	[14, 294, 8]	['Fuc', 'GlcNBut', 'GlcA']	Novel
182	SBID10624	0.9962792992591858	False	Fuc(b1-3)GlcNBut(b1-3)GlcNAcOS	[26, 294, 8]	['Fuc', 'GlcNBut', 'GlcNAcOS']	Novel
183	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
183	SBID10624	0.7039341926574707	False	Gal(b1-3)Gal(b1-3)GalNAc	[9, 4, 4]	['Gal', 'Gal', 'GalNAc']	Unknown
183	SBID10624	0.9337505102157593	False	GalOPEtn(b1-3)Gal(b1-3)GalNAc	[9, 4, 188]	['GalOPEtn', 'Gal', 'GalNAc']	Novel
183	SBID10624	0.9986466765403748	False	GalOPEtn(b1-3)Gal(b1-3)GlcNAc	[5, 4, 188]	['GalOPEtn', 'Gal', 'GlcNAc']	Novel
183	SBID10624	0.9538482427597046	False	GalOPEtn(b1-3)Gal(b1-3)ManOS	[124, 4, 188]	['GalOPEtn', 'Gal', 'ManOS']	Novel
183	SBID10624	0.9466884136199951	False	GalOPEtn(b1-3)GlcNAc(b1-3)ManOS	[124, 5, 188]	['GalOPEtn', 'GlcNAc', 'ManOS']	Novel
183	SBID10624	0.9967030882835388	False	GalOPEtn(b1-3)GlcNAc(b1-3)IdoOSA	[51, 5, 188]	['GalOPEtn', 'GlcNAc', 'IdoOSA']	Novel
183	SBID10624	0.9969038367271423	False	GalOPEtn(b1-3)IdoA(b1-3)IdoOSA	[51, 69, 188]	['GalOPEtn', 'IdoA', 'IdoOSA']	Novel
183	SBID10624	0.9730605483055115	False	GalOPEtn(b1-3)IdoA(b1-3)D-Rha	[30, 69, 188]	['GalOPEtn', 'IdoA', 'D-Rha']	Novel
183	SBID10624	0.9988202452659607	False	GalOPEtn(b1-3)IdoA(b1-3)Fru	[203, 69, 188]	['GalOPEtn', 'IdoA', 'Fru']	Novel
183	SBID10624	0.999774158000946	False	GalOPEtn(b1-3)Rha(b1-3)Fru	[203, 10, 188]	['GalOPEtn', 'Rha', 'Fru']	Novel
184	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
184	SBID10624	0.9473283886909485	False	b-Tri-ol(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 47]	['b-Tri-ol', 'GlcNAc', 'GalNAc']	Novel
184	SBID10624	0.9951813817024231	False	b-Tri-ol(b1-3)GlcNAc(b1-3)GalOAc	[68, 5, 47]	['b-Tri-ol', 'GlcNAc', 'GalOAc']	Novel
184	SBID10624	0.9943715333938599	False	b-Tri-ol(b1-3)Gal(b1-3)GalOAc	[68, 4, 47]	['b-Tri-ol', 'Gal', 'GalOAc']	Novel
184	SBID10624	0.9893457293510437	False	GlcA(b1-3)Gal(b1-3)GalOAc	[68, 4, 14]	['GlcA', 'Gal', 'GalOAc']	Novel
184	SBID10624	0.9783556461334229	False	GlcA(b1-3)GalOS(b1-3)GalOAc	[68, 28, 14]	['GlcA', 'GalOS', 'GalOAc']	Novel
184	SBID10624	0.9864450097084045	False	GlcNAcOP(b1-3)GalOS(b1-3)GalOAc	[68, 28, 57]	['GlcNAcOP', 'GalOS', 'GalOAc']	Novel
184	SBID10624	0.9892828464508057	False	GlcNAcOP(b1-3)GalOMe(b1-3)GalOAc	[68, 36, 57]	['GlcNAcOP', 'GalOMe', 'GalOAc']	Novel
184	SBID10624	0.9985882639884949	False	GlcNAcOP(b1-3)GlcOAcN(b1-3)GalOAc	[68, 169, 57]	['GlcNAcOP', 'GlcOAcN', 'GalOAc']	Novel
184	SBID10624	0.9975983500480652	False	Hep(b1-3)GlcOAcN(b1-3)GalOAc	[68, 169, 97]	['Hep', 'GlcOAcN', 'GalOAc']	Novel
184	SBID10624	0.9702627062797546	False	Hep(b1-3)GlcOAcN(b1-3)GalNAc	[9, 169, 97]	['Hep', 'GlcOAcN', 'GalNAc']	Novel
185	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
185	SBID10624	0.9772222638130188	False	Gal(b1-3)GlcNAc(b1-3)QuiNBut	[167, 5, 4]	['Gal', 'GlcNAc', 'QuiNBut']	Novel
185	SBID10624	0.9573475122451782	False	Gal(b1-3)Gal(b1-3)QuiNBut	[167, 4, 4]	['Gal', 'Gal', 'QuiNBut']	Novel
185	SBID10624	0.9743810296058655	False	GalNAc(b1-3)Gal(b1-3)QuiNBut	[167, 4, 9]	['GalNAc', 'Gal', 'QuiNBut']	Novel
185	SBID10624	0.9915649890899658	False	GlcA(b1-3)Gal(b1-3)QuiNBut	[167, 4, 14]	['GlcA', 'Gal', 'QuiNBut']	Novel
185	SBID10624	0.9939622282981873	False	Rha(b1-3)Gal(b1-3)QuiNBut	[167, 4, 10]	['Rha', 'Gal', 'QuiNBut']	Novel
185	SBID10624	0.9952477812767029	False	2,5-Anhydro-Man-ol(b1-3)Gal(b1-3)QuiNBut	[167, 4, 357]	['2,5-Anhydro-Man-ol', 'Gal', 'QuiNBut']	Novel
185	SBID10624	0.996720016002655	False	2,5-Anhydro-Man-ol(b1-3)RhaOAc(b1-3)QuiNBut	[167, 52, 357]	['2,5-Anhydro-Man-ol', 'RhaOAc', 'QuiNBut']	Novel
185	SBID10624	0.9984196424484253	False	2,5-Anhydro-Man-ol(b1-3)L-QuiNAc(b1-3)QuiNBut	[167, 90, 357]	['2,5-Anhydro-Man-ol', 'L-QuiNAc', 'QuiNBut']	Novel
185	SBID10624	0.9989687204360962	False	2,5-Anhydro-Man-ol(b1-3)L-QuiNAc(b1-3)D-FucNAc	[34, 90, 357]	['2,5-Anhydro-Man-ol', 'L-QuiNAc', 'D-FucNAc']	Novel
185	SBID10624	0.9992597699165344	False	2,5-Anhydro-Man-ol(b1-3)L-QuiNAc(b1-3)ManNAc	[42, 90, 357]	['2,5-Anhydro-Man-ol', 'L-QuiNAc', 'ManNAc']	Novel
186	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
186	SBID10624	0.9537080526351929	False	Gal(b1-3)QuiNAc(b1-3)GalNAc	[9, 23, 4]	['Gal', 'QuiNAc', 'GalNAc']	Novel
186	SBID10624	0.9991551637649536	False	Gal(b1-3)QuiNAc(b1-3)GlcOP	[54, 23, 4]	['Gal', 'QuiNAc', 'GlcOP']	Novel
186	SBID10624	0.9984135627746582	False	GalNAc(b1-3)QuiNAc(b1-3)GlcOP	[54, 23, 9]	['GalNAc', 'QuiNAc', 'GlcOP']	Novel
186	SBID10624	0.9921519756317139	False	GalNAcOS(b1-3)QuiNAc(b1-3)GlcOP	[54, 23, 56]	['GalNAcOS', 'QuiNAc', 'GlcOP']	Novel
186	SBID10624	0.9996650218963623	False	QuiNAc(b1-3)QuiNAc(b1-3)GlcOP	[54, 23, 23]	['QuiNAc', 'QuiNAc', 'GlcOP']	Novel
186	SBID10624	0.9996576309204102	False	QuiNAc(b1-3)RhaOMe(b1-3)GlcOP	[54, 39, 23]	['QuiNAc', 'RhaOMe', 'GlcOP']	Novel
186	SBID10624	0.9994580149650574	False	QuiNAc(b1-3)RhaOMe(b1-3)L-ManOMe	[137, 39, 23]	['QuiNAc', 'RhaOMe', 'L-ManOMe']	Novel
186	SBID10624	0.9899435043334961	False	D-Rha(b1-3)RhaOMe(b1-3)L-ManOMe	[137, 39, 30]	['D-Rha', 'RhaOMe', 'L-ManOMe']	Novel
186	SBID10624	0.9988998174667358	False	GalAGroN(b1-3)RhaOMe(b1-3)L-ManOMe	[137, 39, 224]	['GalAGroN', 'RhaOMe', 'L-ManOMe']	Novel
186	SBID10624	0.9975712895393372	False	GalAGroN(b1-3)QuiNGlyAc(b1-3)L-ManOMe	[137, 320, 224]	['GalAGroN', 'QuiNGlyAc', 'L-ManOMe']	Novel
187	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
187	SBID10624	0.9537080526351929	False	Gal(b1-3)QuiNAc(b1-3)GalNAc	[9, 23, 4]	['Gal', 'QuiNAc', 'GalNAc']	Novel
187	SBID10624	0.9991136193275452	False	Gal(b1-3)QuiNAc(b1-3)Tyv	[115, 23, 4]	['Gal', 'QuiNAc', 'Tyv']	Novel
187	SBID10624	0.9989686012268066	False	GalOP(b1-3)QuiNAc(b1-3)Tyv	[115, 23, 61]	['GalOP', 'QuiNAc', 'Tyv']	Novel
187	SBID10624	0.9351705312728882	False	GalOP(b1-3)ManOS(b1-3)Tyv	[115, 124, 61]	['GalOP', 'ManOS', 'Tyv']	Novel
187	SBID10624	0.843898355960846	False	GalOP(b1-3)ManOS(b1-3)GlcA	[14, 124, 61]	['GalOP', 'ManOS', 'GlcA']	Novel
187	SBID10624	0.5286070108413696	False	GalOP(b1-3)ManOS(b1-3)PseOAcOFo	[259, 124, 61]	['GalOP', 'ManOS', 'PseOAcOFo']	Novel
187	SBID10624	0.8888909816741943	False	Glc(b1-3)ManOS(b1-3)PseOAcOFo	[259, 124, 6]	['Glc', 'ManOS', 'PseOAcOFo']	Novel
187	SBID10624	0.7537499070167542	False	GlcOMe(b1-3)ManOS(b1-3)PseOAcOFo	[259, 124, 46]	['GlcOMe', 'ManOS', 'PseOAcOFo']	Novel
187	SBID10624	0.38668274879455566	False	ManOAc(b1-3)ManOS(b1-3)PseOAcOFo	[259, 124, 76]	['ManOAc', 'ManOS', 'PseOAcOFo']	Novel
187	SBID10624	0.3635074198246002	False	D-Rha(b1-3)ManOS(b1-3)PseOAcOFo	[259, 124, 30]	['D-Rha', 'ManOS', 'PseOAcOFo']	Novel
188	SBID10624	0.677303671836853	True	Gal(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 4]	['Gal', 'GlcNAc', 'GalNAc']	Non-immunogenic
188	SBID10624	0.9700635671615601	False	Glc(b1-3)GlcNAc(b1-3)GalNAc	[9, 5, 6]	['Glc', 'GlcNAc', 'GalNAc']	Novel
188	SBID10624	0.972585141658783	False	Glc(b1-3)Gal(b1-3)GalNAc	[9, 4, 6]	['Glc', 'Gal', 'GalNAc']	Novel
188	SBID10624	0.9871404767036438	False	Glc(b1-3)Gal(b1-3)GalNAcOS	[56, 4, 6]	['Glc', 'Gal', 'GalNAcOS']	Novel
188	SBID10624	0.7011871337890625	False	Gal(b1-3)Gal(b1-3)GalNAcOS	[56, 4, 4]	['Gal', 'Gal', 'GalNAcOS']	Novel
